NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,RingCount,NumAromaticRings,NumAromaticCarbocycles,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
0.6666666666666667,0.6666666666666667,0.6000000000000001,0.0,0.5,0.5,0.0,0.6666666666666666,0.9455484330484332,0.9694365655497332,0.4826748497634572,0.6821460548302456,0.9175138219454806,0.19289500780758867,0.5988898649345435,0.24628733772254957,0.6643515858311553,0.7538575285173894,0.7689597235617234,4.548014022643685e-11
0.4999999999999998,0.4999999999999998,0.40000000000000013,0.0,0.5,0.5,0.0,0.6666666666666666,0.9181386514719851,0.9295706937166481,0.04615778033499551,0.45591518576030304,0.7890671265764149,0.3844950181414898,0.3737203538761864,0.3577058139780663,0.4330175384055808,0.5776025572564845,0.6160495400430046,1.443022386832164e-10
0.6666666666666667,0.6666666666666667,0.40000000000000013,0.3333333333333333,0.5,0.5,0.0,0.6666666666666666,0.9178418803418804,0.8808110187010239,0.16417337936325274,0.9999999999999998,0.9999999999999996,0.0,0.8335199326338996,0.0705591347003392,1.0,1.0,0.9878025309922704,0.0760748400118825
0.6666666666666667,0.6666666666666667,0.6000000000000001,0.16666666666666666,0.5,0.5,0.0,0.6666666666666666,0.9173195631528963,0.9287414066631414,0.5230788901674976,0.8671526780168126,0.9736625619036983,0.07417664529717083,0.7392888791147214,0.13284176885480392,0.8224362443824,0.8596909936827941,0.8713673986059782,0.00931790745950703
0.9999999999999998,0.9999999999999998,0.19999999999999996,0.16666666666666666,1.0,0.5,1.0,0.3333333333333333,0.9153133903133903,0.8661362434498341,0.0029408004091548423,0.8652001084969911,0.9738002295225914,0.0738322525197348,0.804768382748487,0.19168422203755414,0.9824039810628167,0.9985176532309306,1.0,0.10945544706361499
0.8333333333333333,0.8333333333333333,0.40000000000000013,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.8936134852801523,0.8320513436853996,0.4394578698376166,0.08277822588533135,0.1756857226735451,0.8996114616243852,0.21840598639706799,0.8684255707670632,0.345604293536605,0.5349188254765977,0.6579965179703822,0.34135476418212435
0.8333333333333333,0.8333333333333333,0.6000000000000001,0.16666666666666666,0.5,0.5,0.0,0.8333333333333333,0.8930911680911682,0.8799817316475167,0.6006904487917144,0.6821682485212257,0.917702258768784,0.19255025442210266,0.603833396422119,0.24277102264823475,0.6622421949266739,0.7485715397098875,0.7851357729941535,0.04239631057270795
0.8333333333333333,0.8333333333333333,0.19999999999999996,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.8702041785375121,0.7841209557232824,0.22119933512338572,0.2421109004880035,0.6114969207133325,0.5750448324304247,0.49638653850294956,0.5157389286930387,0.4400196782987696,0.5266390212752221,0.6407196918637321,0.6135045571858949
0.8333333333333333,0.8333333333333333,0.40000000000000013,0.0,0.5,0.5,0.0,0.6666666666666666,0.8696818613485284,0.8320513436853996,0.4826748497634572,0.5396695988223859,0.8496346127879257,0.30291098716148934,0.48005923228581815,0.33323982135230384,0.5451174669504428,0.6700766375188656,0.7235394458806259,0.08734838385289757
0.8333333333333333,0.8333333333333333,0.40000000000000013,0.0,0.5,0.5,0.0,0.6666666666666666,0.8696818613485284,0.8320513436853996,0.4826748497634572,0.3850945336680321,0.7211012359170135,0.46422677638691323,0.2916705515233291,0.4766228996835539,0.4243141155717361,0.6102609809947095,0.6670171859057699,0.09326931658636169
0.33333333333333326,0.33333333333333326,0.40000000000000013,0.0,0.5,0.5,0.0,0.5,0.8037867996201329,0.825909812028268,0.04615778033499551,0.8643015519223392,0.9729788085128681,0.07588181901812657,0.7364044844987496,0.06826079012291147,0.6829490148619268,0.7037060077343553,0.7785320530633593,1.301851686947296e-10
0.8333333333333333,0.8333333333333333,0.19999999999999996,0.0,1.0,1.0,1.0,0.5,0.7984093067426401,0.7841209557232824,0.26441631504922636,0.7812542903986748,0.9510167640070724,0.12659851402506256,0.6768019124120936,0.13088188667075212,0.6535336038901829,0.6997279797334226,0.7769821364751743,5.976983736599173e-11
0.4999999999999998,0.4999999999999998,0.40000000000000013,0.0,0.5,0.0,0.0,0.3333333333333333,0.7795584045584047,0.7771501370126437,0.22119933512338577,0.5920134075135941,0.8800752537678131,0.256647975288978,0.5641390274139113,0.245781809125926,0.5430683350875192,0.6237915738404822,0.719478500326169,0.1452605411620348
0.8333333333333333,0.8333333333333333,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.7750000000000004,0.7361905677611653,0.0029408004091548423,0.5777031793720953,0.870176443092681,0.2721629742221535,0.5057336631024307,0.25209508125422514,0.5058952957207312,0.60630356620143,0.6967142895154437,1.945661082530615e-10
0.4999999999999998,0.4999999999999998,0.40000000000000013,0.16666666666666666,0.5,0.5,0.0,0.6666666666666666,0.7513295346628683,0.7364549781260519,0.16417337936325274,0.8780098292154712,0.9762242663074256,0.06770794465052488,0.7509223723714482,0.05668950143381973,0.6868147047387549,0.7009380165004957,0.7982416277552953,0.05048100652941026
0.6666666666666667,0.6666666666666667,0.6000000000000001,0.0,0.5,0.5,0.0,0.6666666666666666,0.7502136752136752,0.7716696312677276,0.4826748497634572,0.5319053371079021,0.8438919473233786,0.31119031650422657,0.4598684901704586,0.24267560690404383,0.43081200792773106,0.5317557443094041,0.6310259291588229,2.5537217653951325e-12
