canonicalsmiles
C1C2=CC=CC=C2C3=CC(=C(C=C31)N)N
CC1=C(NC2=C1C=CC3=C2N=CC=C3)C
CS(=O)(=O)N1C=NC2=CC=CC=C21
C1=CC=C2C(=C1)N=NN2C3=CC=CC=N3
C1=CC=C2C(=C1)N=NN2C3=CC=NC=C3
C1=CC=C2C(=C1)N=C3C=CC=CC3=[N+]2[O-]
C1=CC=C2C(=C1)N=CC(=N2)C3=CC=CO3
C1=CC2=C(C3=C(C=C2)C(=O)C=CN3)N=C1
CC1=CC(=C(C=C1)NCCO)[N+](=O)[O-]
C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)O
C1=CC=C2C(=C1)N=C3C=CC(=CC3=N2)O
C1=CC=C(C(=C1)NCC(=O)O)[N+](=O)[O-]
CNC1=C(C=C(C=C1)C(=O)O)[N+](=O)[O-]
C1COC2=C(O1)C=C(C(=C2)[N+](=O)[O-])N
COC(=O)C1=CC(=C(C=C1)N)[N+](=O)[O-]
CC(=O)NC1=C(C=C(C=C1)O)[N+](=O)[O-]
C1=CC(=C(C=C1N)N)N.Cl.Cl
C1=CC=C2C(=C1)NC(=N2)C3=CC=CC=N3
C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)N
C1=CC=C2C(=C1)N=C3C=CC(=CC3=N2)N
C1=CC=C(C=C1)N2C3=CC=CC=C3N=N2
C1=CC=C(C=C1)N2N=C3C=CC=CC3=N2
C1=CC=C2C(=C1)NC(=N2)C3=CC=NC=C3
C1=CC=C2C(=C1)NC(=N2)C3=CN=CC=C3
C1=CC2=CC(=C3C=CC=NC3=C2N=C1)N
C1=CC=C2C(=C1)N=CN2C3=CC=CC=N3
C1=CC=C(C(=C1)NCCCN)[N+](=O)[O-]
C1=CC(=C(C=C1SC#N)[N+](=O)[O-])N
C1=CC(=C2C(=C1)SC(=N2)N)[N+](=O)[O-]
C1=CC2=C(C=C1[N+](=O)[O-])NC(=S)N2
CNC1=CC=CC=C1N.Cl.Cl
CCN1C(=NC2=C1C=CC(=C2)Cl)C
C1=CC=C2C(=C1)NC(=S)C(=S)N2
C1=CC=C2C(=C1)NC(=N2)SCCO
CCOC1=CC2=C(C=C1)NC(=S)N2
C1=CC=C2C(=C1)C=C3C=CC=C(C3=N2)N
C1=CC=C(C=C1)C2=NC3=CC=CC=C3N2
CC1=CC2=C(C3=C1C=CC=N3)N=CC=C2
CC1=C2C=CC3=C(C2=NC=C1)N=CC=C3
CCOC1=CC(=C(C=C1)NC(=O)C)N
C1=CC=C(C=C1)N2C=NC3=CC=CC=C32
CC1=CC=CC2=NC3=CC=CC=C3N=C12
CC1=NC2=C(C=C1)C=CC3=C2N=CC=C3
CC1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1
COC(=O)C1=CC2=NSN=C2C=C1
C1=CC2=C(C=C1C(=O)O)NC(=S)N2
CC1=CC(=C(C=C1)NC(=O)C)[N+](=O)[O-]
CC(=O)NC1=C(C=C(C=C1)C(=O)O)N
CNC1=CC=C(C2=NON=C12)[N+](=O)[O-]
B1(NC2=CC=CC=C2N1)C3=CC=CC=C3
CC(=O)NC1=CC2=NSN=C2C=C1
C1=CC2=NC3=C(N2C=C1)C=CC(=C3)C#N
C1=CC2=C(C=C1[N+](=O)[O-])NC(=N2)CO
CC1=C(N=C2C=C(C=CC2=N1)Cl)C
CC1=CC2=NC=C(N=C2C=C1C)Cl
C1=CC=C2C(=C1)NC(=S)C(=N2)NN
CC(=O)NC1=CC=CC=C1NC(=O)C
CC(C1=NC2=C(N1)C=C(C=C2)OC)O
COC1=CC2=C(C=C1)NC(=O)C(=O)N2
C1=CC2=C(C=C1C(=O)O)NC(=N2)CO
C1=CC2=CC(=CC(=C2N=C1)[N+](=O)[O-])F
CN1CCN(CC1)C2=CC=CC=C2N
CN1C2=C(C=C(C=C2)CN)N(C1=O)C
CC1=CC2=C(C=C1N)N(C(=O)N2C)C
COC(=O)NC1=NC2=CC=CC=C2N1
C1=CC=C2C(=C1)N=NN2CCC(=O)O
CCN1C2=C(C=C(C=C2)C(=O)O)N=N1
CC1=CC2=C(C(=C1C)[N+](=O)[O-])N=CN2
C1=CC2=C(C=C1[N+](=O)[O-])N=CC(=O)N2
C1CCC(CC1)NC2=CC=CC=C2N
C=CCSC1=NC2=CC=CC=C2N1
C1=CSC(=C1)C2=CC(=C(C=C2)N)N
CC1(C2=C(C(=CC=C2)NC)NC1=O)C
C1C(=O)N2C3=CC=CC=C3N=C2S1
C1=CC=C2C(=C1)N=C(C(=N2)NN)NN
CC1=C(NC2=C1C=CC=C2[N+](=O)[O-])C
C1=CC=C2C(=C1)NC(=N2)CCC(=O)O
CNC(=O)NC1=NC2=CC=CC=C2N1
COC1=NC2=CC=CC=C2N=C1OC
CC1=CC2=C(C=C1C)NC(=O)C(=O)N2
CN1C2=CC=CC=C2N(C(=O)C1=O)C
CC1=CC(=C2C(=C1)NC(=O)C(=O)N2)C
C1=CC=C2C(=C1)N=CN2CCC(=O)O
C1=CC=C2C(=C1)N=CN2CC(=O)NN
C1=CC=C2C(=C1)NC(=N2)C/C(=N/O)/N
CNC1=C(C=C(C=C1)C(F)(F)F)N
C1=CC=C2C(=C1)NC(=O)C(=N2)C(=O)O
C1=CC2=C(C(=C1)[N+](=O)[O-])NC(=O)C=C2
C1=CC(=C(C=C1[N+](=O)[O-])N)N.Cl
C1=CC=C(C(=C1)NN)[N+](=O)[O-].Cl
CCCCNC1=NC2=CC=CC=C2N1
C1=CC=C2C(=C1)N=CN2CCC(=O)N
CC(=O)NC1=CC2=C(C=C1)N(C=N2)C
C1=CC=C(C(=C1)N2C=CN=C2)[N+](=O)[O-]
CC1=CN=C2C=C(C=CC2=N1)[N+](=O)[O-]
C1=CC2=C(C=CC(=C2N=C1)[N+](=O)[O-])N
C1=CC(=C(C(=C1[N+](=O)[O-])N)Cl)O
CCCCCC1=NC2=CC=CC=C2N1
CC1=NC2=CC=CC=C2NC(C1)(C)C
CC1=C(N=C2C=C(C=CC2=N1)OC)C
CC1=CC2=C(C=C1C)N=C(C(=O)N2)C
C1=CC(=C(C=C1S(=O)(=O)O)N)N
C1=CC=C2C(=C1)C=CC(=C2[N+](=O)[O-])N
CC1=NC2=C(C=CC=C2[N+](=O)[O-])C=C1
CC1=C2C=CC=C(C2=NC=C1)[N+](=O)[O-]
CC1=C(C2=C(C=CC=N2)C=C1)[N+](=O)[O-]
CC1=CC2=C(C(=C1)[N+](=O)[O-])N=CC=C2
C1=CC=C2C(=C1)C=CC(=C2N)[N+](=O)[O-]
COC(=O)C1=NC2=CC=CC=C2N=C1
COC(=O)C1=CC2=NC=CN=C2C=C1
C1=C(C(=CC2=NNN=C21)Cl)Cl
C1=C(C=C(C2=NNN=C21)Cl)Cl
C1=C(C=C(C(=C1N)N)[N+](=O)[O-])Cl
C1=C(C(=CC(=C1[N+](=O)[O-])N)Cl)N
CC(=O)NC1=NC2=CC=CC=C2N=C1
C1CN2C=NC3=CC=CC(=C32)C(=O)N1
C1=CC=C2C(=C1)N=CC3=NOC(=O)N23
C1=CC2=C(C=C1C#N)NC(=O)C(=O)N2
C1=CC(=C(C=C1Br)N)N
C1=C2C(=CC(=C1Cl)Cl)N=CN2
C1=CC2=C(C=C1Cl)NC(=N2)Cl
CC1=CC2=NC(=C(N=C2C=C1C)C)C
CC1=CC=C(N1C2=CC=CC=C2N)C
CC(=O)NC1=CC=CC2=C1N=CC=C2
C1=CC=C2C(=C1)N=C3C(=C(C3=N2)O)O
C1=CC=C2C(=C1)NC(=N2)C(F)(F)F
C1=CC(=C(C=C1F)[N+](=O)[O-])[N+](=O)[O-]
C1=CC2=NSN=C2C(=C1Cl)N
C1=CC2=NC3=C(NN=C3N=C2C=C1)N
C1=CC=C2C(=C1)N=C(C3=NN=CN23)N
C1=CC=C2C(=C1)N=C3C(N=NC3=N2)N
C1=CC2=C(C=C1Cl)NC(=S)N2
C1=CC=C(C=C1)NC2=CC=CC=C2N
C1CCC2=NC3=CC=CC=C3N=C2C1
C1=CC=C2C(=C1)NC(=N2)C3=CC=NN3
C1=CC=C2C(=C1)NC(=N2)C3=CC=CO3
C1=CC(=CC2=C1C=CC3=C2N=CN3)O
C1=CC=C2C(=C1)NC(=O)C3=CC=CN23
C1=CC=C2C=C3C(=CC2=C1)NC(=O)N3
C1=CC(=C(C(=C1)O)[N+](=O)[O-])[N+](=O)[O-]
C1=CC(=C(C=C1O)[N+](=O)[O-])[N+](=O)[O-]
CN1C=NC2=C1C=CC3=C2C=CC=N3
COC1=CC(=C(C=C1N)[N+](=O)[O-])N
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N
C1=CC(=C(C(=C1)[N+](=O)[O-])N)[N+](=O)[O-]
C1=CC(=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-])N
C1=CC2=N[Se]N=C2C=C1
C1=CC2=C(C=C1Cl)NC(=N2)CO
C1C(=O)NC2=C(N1)C=CC(=C2)Cl
C1=CC=C2C(=C1)NC3=CC=CC=C3N2
CC1=NC2=CC=CC=C2N3C1=CC=C3
CCOC1=CC(=C(C=C1)N)[N+](=O)[O-]
C1=CC=C(C(=C1)NCCO)[N+](=O)[O-]
CC1=C(C(=CC=C1)[N+](=O)[O-])[N+](=O)[O-]
CC1=CC(=C(C=C1)[N+](=O)[O-])[N+](=O)[O-]
C1=CC(=C(C=C1C(=O)O)[N+](=O)[O-])N
C1=CC(=C(C(=C1)[N+](=O)[O-])N)C(=O)O
C1OC2=C(O1)C=C(C(=C2)N)[N+](=O)[O-]
C1=CC(=C(C(=C1)N)[N+](=O)[O-])C(=O)O
CN1C2=C(C=C(C=C2)Cl)N=C1N
C1=CC2=C(C=C1Cl)NC(=N2)CN
CN1C2=C(C=CC(=C2)Cl)N=C1N
C1=CC2=NSN=C2C(=C1)[N+](=O)[O-]
C1=CC2=NSN=C2C=C1[N+](=O)[O-]
C1=CC2=[N+](ON=C2C(=C1)[N+](=O)[O-])[O-]
C1=CC2=NO[N+](=C2C(=C1)[N+](=O)[O-])[O-]
C1=CC2=NO[N+](=C2C=C1[N+](=O)[O-])[O-]
C1=CC=C(C(=C1)N)N.Cl.Cl
C1=CC2=C(C=C1Cl)N=CC(=O)N2
COC1=CC2=C(C=C1)NC(=S)N2
C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1
C1=CC=C2C(=C1)N=C3C=CC=CC3=N2
C1=CC=C2C(=C1)C=CC3=NC=CN=C32
CCOC(=O)C1=CC(=C(C=C1)N)N
C1=CC=C(C(=C1)N=C=S)[N+](=O)[O-]
C1=CC2=NSN=C2C=C1C(=O)O
CC(=O)NC1=CC=CC=C1[N+](=O)[O-]
CC(=O)C1=CC(=C(C=C1)N)[N+](=O)[O-]
C1=CC2=C(C=C1F)NC(=O)C(=O)N2
C1=CC2=C(C=C1[N+](=O)[O-])N(N=N2)O
C1=CC2=[N+](ON=C2C=C1C(=O)O)[O-]
C1=CC2=NON=C2C(=C1N)[N+](=O)[O-]
C1=C(C2=NON=C2C(=C1)[N+](=O)[O-])N
C1=CC2=C(C=C1C(=O)O)N(N=N2)O
C1=CC2=C(C=C1[N+](=O)[O-])NC(=O)N2
C1=CC2=CC(=CC(=C2N=C1)N)Cl
CN1C2=CC=CC=C2N(C1=S)C
CN1C2=CC=CC=C2N=C1SC
CCSC1=NC2=CC=CC=C2N1
CCN1C2=CC=CC=C2NC1=S
CC1=CC2=C(C=C1C)NC(=S)N2
C1COCCN1C2=CC=CC=C2N
CC1(N(C2=CC=CC=C2[N+]1=O)[O-])C
COC1=C(C=C2C(=C1)NC=N2)OC
C1=CC2=C(C=C1[N+](=O)[O-])NC(=N2)N
C1=CC=C2C(=C1)[N+](=C(N=[N+]2[O-])N)[O-]
C1=CC2=C(C=C1C(=O)O)NC(=O)N2
C1=CC=C2C(=C1)NC(=N2)NCCO
CN1C2=C(C=C(C=C2)N)N(C1=O)C
CC1=NC2=C(N1)C=C(C=C2)[N+](=O)[O-]
CN1C=NC2=C1C=C(C=C2)[N+](=O)[O-]
C1=CC2=C(C=C1N)NC(=O)C(=O)N2
CN1C=NC2=C1C=CC(=C2)[N+](=O)[O-]
CN1C2=CC=CC=C2N=C1[N+](=O)[O-]
CN1C=C2C=CC=C(C2=N1)[N+](=O)[O-]
C1=CC=C2C(=C1)N=NN2CC(=O)O
C1=CC2=NN(N=C2C=C1)CC(=O)O
C1=C(C(=CC(=C1Cl)Cl)N)N
C1CCN(CC1)C2=CC=CC=C2N
CN(C)CN1C2=CC=CC=C2N=N1
CC1CC(=O)NC2=CC=CC=C2N1
C1=CC=C2C(=C1)NC(=N2)CCCO
CC(C1=NC2=CC=CC=C2N1C)O
CC1=CC2=C(C=C1C)N=C(N2)CO
CC1(C(=O)NC2=CC=CC=C2N1)C
C[C@@H]1CC(=O)NC2=CC=CC=C2N1
CCCN1C2=CC=CC=C2NC1=O
CC1CNC2=CC=CC=C2NC1=O
CC1=CC2=C(C=C1)N=C(N2)C(C)O
C1=CC=C2C(=C1)NC(=N2)NC(=O)N
C1=CC=C2C(=C1)NC(=O)C(=N2)NN
C1=CC=C2C(=C1)NC(=N2)CC(=O)O
CC1=CC2=C(C=C1)NC(=O)C(=O)N2
CC1=C[N+](=O)C2=CC=CC=C2N1[O-]
COC(=O)C1=NC2=CC=CC=C2N1
CC1=NC2=C(N1)C=C(C=C2)C(=O)O
C1=CC(=C(C=C1C(F)(F)F)N)N
CCCN1C2=CC=CC=C2N=C1N
C1=CC=C2C(=C1)N=CN2CCCN
C1=CC=C2C(=C1)NC(=N2)N=C(N)N
C1=CC=C2C(=C1)NC(=N2)CC(=O)N
CC(=O)NC1=NC2=CC=CC=C2N1
CN1C2=CC=CC=C2N=C1C(=O)N
CC1=NC2=C(C=CC=C2N1)C(=O)N
CN1C2=CC=CC=C2N=C1/C=N/O
C1=CC2=NC=CN=C2C=C1[N+](=O)[O-]
C1=C(C(=CC(=C1N)N)N)N.Cl
CCCCC1=NC2=CC=CC=C2N1
CC(C)(C)C1=NC2=CC=CC=C2N1
CCC1=NC2=C(N1)C=C(C(=C2)C)C
CCCCN1C=NC2=CC=CC=C21
CC(C)CC1=NC2=CC=CC=C2N1
C1CC2CNC3=CC=CC=C3N2C1
C1=CC=C2C(=C1)N=C3N2C=CS3
COC1=CC(=C2C(=C1)C=CC=N2)N
CC(=C)N1C2=CC=CC=C2NC1=O
CC(=O)CC1=NC2=CC=CC=C2N1
CC1=NC2=CC=CC=C2N(C1=O)C
CCC1=NC2=CC=CC=C2NC1=O
CC(=O)C1=NC2=CC=CC=C2N1C
C1=CC2=C(C(=C1)[N+](=O)[O-])N=CC=C2
C1=CC=C2C(=C1)N=CC(=N2)C(=O)O
C1=CC2=NC=CN=C2C=C1C(=O)O
C1=CC(=C2C(=C1)N=CC=N2)C(=O)O
C1=C(C=C(C(=C1[N+](=O)[O-])N)F)F
C1=C(C(=CC(=C1F)F)[N+](=O)[O-])N
C1=C(C=C(C(=C1N)[N+](=O)[O-])F)F
CC1=C(N=C2C=C(C=CC2=N1)N)C
C1CN2C(=NC3=CC=CC=C32)CN1
C1=CC=C2C(=C1)N=CC(=N2)C(=O)N
C1=CC(=C(C=C1Cl)[N+](=O)[O-])N
C1=CC(=C(C(=C1)Cl)N)[N+](=O)[O-]
C1=CC(=C(C=C1Cl)N)[N+](=O)[O-]
CC1=CC2=NC(=C(N=C2C=C1)C)C
CC1=CC(=NC2=C1C=CC=C2N)C
C1=CC=C2C(=C1)N=NN2CCC#N
CC1=NC2=CC=CC=C2N=C1C=O
CN1C2=CC=CC=C2N=C1CC#N
C1=CC=C2C(=C1)N=CN2CCC#N
C1=CC2=NSN=C2C=C1Cl
C1=CC2=NSN=C2C(=C1)Cl
C1=C2C(=CC(=C1F)Cl)N=CN2
C1=CC2=[N+](ON=C2C=C1Cl)[O-]
C1=CC2=NO[N+](=C2C=C1Cl)[O-]
C1=CC=C2C(=C1)NS(=O)(=O)N2
C1=CC=C2C(=C1)N=C3C(=N2)N=CN3
C1=CC2=C(C=C1N)NC=N2.Cl
C1=CC2=CC3=NNN=C3C=C2C=C1
C1=CC=C2C(=C1)N=CC(=N2)CC#N
C1=CC2=C(C=C1Cl)NC(=O)N2
C1(=C(C(=C(C(=C1N)N)N)N)N)N
C1=CC=C2C(=C1)N=CC3=CC=CN32
COC1=C(C=C(C(=C1)N)N)OC
COC1=CC(=C(C=C1)N)[N+](=O)[O-]
COC1=CC(=C(C=C1)[N+](=O)[O-])N
COC1=CC=CC(=C1[N+](=O)[O-])N
C1=CC=C2C(=C1)NC(=N2)C(F)F
C1=CC=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-]
C1=CC2=C(C=C1Cl)NC(=N2)N
C1=CC=C2C(=C1)N=NN2CCl
CNC1=CC(=C(C=C1)N)[N+](=O)[O-]
CC1=NC2=C(N1)C=C(C=C2)Cl
C1=CC=C2C(=C1)NC(=N2)CCl
CN1C2=CC=CC=C2N=C1Cl
CN(C)C1=CC=CC=C1[N+](=O)[O-]
CC1=CC(=C(C(=C1)[N+](=O)[O-])N)C
CC1=CC(=C(C=C1C)[N+](=O)[O-])N
CCNC1=CC=CC=C1[N+](=O)[O-]
C1=CC(=C(C=C1C(=O)NN)N)N
C1=CC=C(C(=C1)NC=O)[N+](=O)[O-]
COC1=CC2=[N+](ON=C2C=C1)[O-]
CC1=C(C2=NSN=C2C=C1)N
C1=CC2=C(C=C1N)NC(=S)N2
C1=CC2=NSN=C2C(=C1)CN
CC(=O)NC1=C(C=C(C=C1)N)N
C1=CC2=NON=C2C(=C1)[N+](=O)[O-]
C1=CC2=NC=CN=C2C=C1Cl
C1=CC=C2C(=C1)N=CC(=N2)Cl
CN(C)C1=CC=CC=C1N(C)C
CCCCC1=CC(=C(C=C1)N)N
CSC1=NC2=CC=CC=C2N1
C1=CC=C2C(=C1)NC(=N2)CS
CC1=CC2=NSN=C2C=C1C
CC1=CC2=C(C=C1)NC(=S)N2
CN1C2=CC=CC=C2NC1=S
CC1=C2C(=CC=C1)NC(=S)N2
COC1=CC2=C(C=C1)NC(=O)N2
C1=CC2=NNN=C2C=C1[N+](=O)[O-]
C1=CC=C(C(=C1)N=[N+]=[N-])[N+](=O)[O-]
C1=CC=C(C(=C1)N=C=O)[N+](=O)[O-]
C1=CC2=NNN=C2C(=C1)[N+](=O)[O-]
C1=CC2=NO[N+](=C2C=C1C=O)[O-]
COCN1C2=CC=CC=C2N=N1
C1=CC2=C(C(=C1)[N+](=O)[O-])NN=C2
C1=CC2=C(C=C1[N+](=O)[O-])NC=N2
C1=CC2=NNN=C2C=C1C(=O)O
C1=CC=C2C(=C1)NC(=N2)[N+](=O)[O-]
C1=CC2=C(C(=C1)[N+](=O)[O-])N=CN2
C1=CC2=NNN=C2C(=C1)C(=O)O
CC1C(NC2=CC=CC=C2N1)C
C1CCN(C1)C2=CC=CC=C2N
C1=CC=C2C(=C1)NC(=S)C=N2
C1=CC=C2C(=C1)NC(=N2)CCO
CCN1C2=CC=CC=C2NC1=O
CC(C1=NC2=CC=CC=C2N1)O
C1CNC2=CC=CC=C2NC1=O
C1=CC=C2C(=C1)N=CN2CCO
CN1C2=CC=CC=C2N(C1=O)C
CN1C2=CC=CC=C2N=C1CO
CC1=CC2=C(C=C1)N=C(N2)CO
CC1=NC2=C(N1)C=C(C=C2)OC
CN1C(=O)CNC2=CC=CC=C21
C1=CC2=C(C(=C1)[N+](=O)[O-])NC=C2
C1=CC=C2C(=C1)NC(=O)C(=O)N2
C1=CC=C2C(=C1)N(C=C[N+]2=O)[O-]
C1=CC=C2C(=C1)N=C(N=[N+]2[O-])N
C1=CC=C2C(=C1)NC(=N2)C(=O)O
C1=CC2=C(C=C1C(=O)O)NC=N2
C1=CC(=C2C(=C1)NC=N2)C(=O)O
CN(C)C1=NC2=CC=CC=C2N1
C1=CC=C2C(=C1)N=CN2CCN
CC1=CC2=C(C=C1C)N=C(N2)N
C1=CC=C2C(=C1)NC(=N2)CCN
CCN1C2=CC=CC=C2N=C1N
CC(=O)N1C2=CC=CC=C2N=N1
C1=CC=C2C(=C1)NC(=O)C(=N2)N
C1=CC(=C2C(=C1)NC=N2)C(=O)N
C1=CC2=C(C(=C1)N)N=CNC2=O
CCCC1=NC2=CC=CC=C2N1
CCN1C(=NC2=CC=CC=C21)C
CC(C)C1=NC2=CC=CC=C2N1
CC1=CC2=C(C=C1C)N=C(N2)C
CCC1=NC2=C(N1)C=C(C=C2)C
C1=CC=C2C(=C1)N=C(C(=N2)N)N
C1=CC=C2C(=C1)N=CC(=N2)NN
CC1=CC2=C(C=C1)N=C(N=N2)N
CC1=NC2=CC=CC=C2NC1=O
CC(=O)C1=NC2=CC=CC=C2N1
C1=CC2=CC(=CC(=C2N=C1)N)O
CN1C2=CC=CC=C2N=CC1=O
C1=CC=C2C(=C1)N=CC(=N2)CO
C1=CC=C(C(=C1)N)N2C=CN=C2
CNC1=NC2=CC=CC=C2N=C1
C1CN2C3=CC=CC=C3N=C2N1
C1=CC2=C(C=CC(=C2N)N)N=C1
C1=CC=C(C(=C1)N)N2C=CC=N2
C1=CC=C2C(=C1)NC(=N2)N=[N+]=[N-]
C1=CC(=C(C(=C1N)N)Cl)O
C1=CC=C2C(=C1)C=CC(=C2N)N
CC1=NC2=CC=CC=C2N=C1C
C1=CC=C2C=C(C(=CC2=C1)N)N
C1=CC=C(C(=C1)N)N2C=CC=C2
C1CC2=NC3=CC=CC=C3N2C1
CC1=C2C=CC=C(C2=NC=C1)N
CC1=CC2=C(C(=C1)N)N=CC=C2
CC1=NC2=C(C=CC=C2N)C=C1
CC1=C(C2=C(C=CC=N2)C=C1)N
CC1=CC2=NC=CN=C2C=C1C
C1CC1C2=NC3=CC=CC=C3N2
C1=CC=C2C(=C1)NC(=N2)NC#N
C1=CC2=C(C=C1C#N)NC(=N2)N
C1=CC=C2C(=C1)N=CC(=N2)C=O
C1=C(C(=CC(=C1N)N)C#N)C#N
C1=CC2=NC=CN=C2C=C1C=O
C1=CC=C2C(=C1)N=NN2CC#N
C1=CC=C2C(=C1)[N-]N=N2.[K+]
C1=CC=C2C(=C1)NC(=N2)CC#N
C#CCN1C2=CC=CC=C2N=N1
CC1=CC(=C(C=C1Cl)N)N
C1=CC(=C(C=C1F)[N+](=O)[O-])N
C1=CC(=C(C=C1F)N)[N+](=O)[O-]
C1=CC(=C(C(=C1)F)[N+](=O)[O-])N
CC1=C2C(=CC=C1)[N-]N=N2.[Na+]
C1=CC2=NON=C2C=C1Cl
C1=CC(=C(C=C1O)[N+](=O)[O-])N
C1=CC(=C(C(=C1)O)N)[N+](=O)[O-]
C1=CC2=NNN=C2C=C1Cl
C1=CC=C2C(=C1)N=NN2Cl
C1=CC(=C(C=C1N)N)[N+](=O)[O-]
C1=CC=C2C(=C1)N=NN2O.O
C1=CC=C(C(=C1)NN)[N+](=O)[O-]
C1=CC(=C(C=C1N)[N+](=O)[O-])N
C1=CC(=C(C(=C1)[N+](=O)[O-])N)N
C1=CC(=C(C=C1[N+](=O)[O-])N)N
C1=CC=C2C(=C1)NC(=N2)Cl
C1=CC2=C(C=C1Cl)NC=N2
C1=CC2=C(C(=C1)Cl)N=CN2
CCOC1=CC(=C(C=C1)N)N
C1=CC2=NSN=C2C(=C1)O
CC1=CC(=C(C=C1)N)[N+](=O)[O-]
CC1=C(C(=CC=C1)[N+](=O)[O-])N
CC1=CC(=C(C=C1)[N+](=O)[O-])N
CNC1=CC=CC=C1[N+](=O)[O-]
C1=CC(=C(C=C1C(=O)O)N)N
C1=CC2=NSN=C2C(=C1)N
C1=CC2=NSN=C2C=C1N
C1=CC2=C(C=C1F)NC(=N2)N
CNC1=CC=CC=C1N(C)C
CCCNC1=CC=CC=C1N
CC(C)NC1=CC=CC=C1N
C1=CC=C2C(=C1)NC(=S)N2
CC(=O)NC1=CC=CC=C1N
COC1=CC2=NON=C2C=C1
CC1=CC2=NO[N+](=C2C=C1)[O-]
CC1=CC2=[N+](ON=C2C=C1)[O-]
C1=CC=C2C(=C1)NC(=O)N2O
C1=CC2=C(C=C1N)NC(=O)N2
C1=CC2=C(C=C1O)NC(=N2)N
C1=CC=C2C(=C1)N=NN2CO
COC1=CC=CC2=NNN=C21
C1=CC=C2C(=C1)NC(=N2)NN
C1=C(C(=CC2=C1NC=N2)N)N
C1=CC=C2C(=C1)NC(=N2)CO
COC1=CC2=C(C=C1)N=CN2
C1=CC=C2C(=C1)N=CN2CO
C1C(=O)NC2=CC=CC=C2N1
CC1=CC2=C(C=C1)NC(=O)N2
CCN1C2=CC=CC=C2N=N1
CN1C2=CC=CC=C2N=C1N
CC1=CC2=NNN=C2C=C1C
CC1=CC2=C(C=C1)N=C(N2)N
C1=CC=C2C(=C1)NC(=N2)CN
CN1C=NC2=C1C=CC(=C2)N
CC1=NC2=C(N1)C=C(C=C2)N
CNC1=NC2=CC=CC=C2N1
C1=CC2=C(C=C1CN)NC=N2
